Datetime,Abilene 2 345_LMP,Abilene 5 345_LMP,Adrian 1 345_LMP,Agua Dulce 345_LMP,Allen 1 345_LMP,Alpine 2 345_LMP,Alto 345_LMP,Art 345_LMP,Austin 17 345_LMP,Austin 22 345_LMP,Austin 27 345_LMP,Bastrop 2 345_LMP,Bayside 1 345_LMP,Bayside 3 345_LMP,Blue Ridge 345_LMP,Blum 345_LMP,Brenham 345_LMP,Brownsville 1 345_LMP,Brownsville 2 345_LMP,Bryan 1 345_LMP,Bryan 5 345_LMP,Burnet 345_LMP,Calliham 345_LMP,Camp Wood 345_LMP,Campbellton 345_LMP,Canyon Lake 1 345_LMP,Carlsbad 345_LMP,Castell 345_LMP,Cedar Creek 2 345_LMP,Centerville 345_LMP,Conroe 4 345_LMP,Conroe 7 345_LMP,Coppell 345_LMP,Corpus Christi 11 345_LMP,Crane 2 345_LMP,Dale 345_LMP,Dallas 10 345_LMP,Dallas 3 345_LMP,Dallas 8 345_LMP,Del Valle 345_LMP,Dilley 1 345_LMP,East Bernard 1 345_LMP,Eastland 345_LMP,Eden 345_LMP,Edinburg 1 345_LMP,Electra 345_LMP,Feeeport 345_LMP,Fischer 345_LMP,Fort Worth 10 345_LMP,Fort Worth 12 345_LMP,Fort Worth 15 345_LMP,Fort Worth 16 345_LMP,Frost 345_LMP,Glen Rose 2 345_LMP,Gordon 345_LMP,Houston 11 345_LMP,Houston 12 345_LMP,Houston 20 345_LMP,Houston 45 345_LMP,Houston 46 345_LMP,Houston 48 345_LMP,Katy 2 345_LMP,Kennedale 2 345_LMP,Knox City 345_LMP,Laredo 5 345_LMP,Lopeno 345_LMP,Los Fresnos 1 345_LMP,Loving 345_LMP,Lytle 345_LMP,Mccamey 345_LMP,Melvin 345_LMP,Merkel 2 345_LMP,Mexia 345_LMP,Meyersville 345_LMP,Mission 3 345_LMP,Monahans 2 345_LMP,Montgomery 2 345_LMP,Mount Enterprise 345_LMP,New Braunfels 2 345_LMP,New Caney 345_LMP,North Richland Hills 1 345_LMP,O'Donnell 345_LMP,Odessa 8 345_LMP,Odonnell 345_LMP,Panhandle 3 345_LMP,Pasadena 4 345_LMP,Plano 2 345_LMP,Prosper 345_LMP,Raymondville 345_LMP,Reagan 345_LMP,Richards 2 345_LMP,Rockdale 2 345_LMP,Roscoe 2 345_LMP,Rosharon 345_LMP,Rowlett 1 345_LMP,Rule 2 345_LMP,San Angelo 3 345_LMP,San Antonio 14 345_LMP,San Antonio 2 345_LMP,San Antonio 25 345_LMP,San Antonio 29 345_LMP,San Antonio 33 345_LMP,San Perlita 345_LMP,Sarita 1 345_LMP,Snyder 2 345_LMP,Spring 3 345_LMP,Sullivan City 345_LMP,Taft 2 345_LMP,Tarpley 345_LMP,Tell 345_LMP,Tennessee Colony 345_LMP,Texas City 2 345_LMP,Throckmorton 345_LMP,Tomball 1 345_LMP,Trent 2 345_LMP,Tyler 8 345_LMP,Waco 2 345_LMP,Wadsworth 2 345_LMP,Weatherford 2 345_LMP,Weatherford 3 345_LMP,Weatherford 4 345_LMP,Wheeler 345_LMP,Whitesboro 345_LMP
2019-01-01 10:00:00,-261.266823,-272.957796,-556.144891,9.282929,22.465661,6.607434,10.730215,7.980273,8.649384,8.649384,9.058401,9.543022,9.318717,9.282929,25.413693,6.116569,9.928853,9.19601,9.197019,10.081788,10.081788,8.342376,8.975446,7.479864,8.964768,8.523499,6.590258,8.045077,8.78807,10.63194,10.379222,10.264263,44.740869,9.215386,6.623868,8.752021,18.03,20.733432,23.064485,8.752021,8.675529,9.941291,-126.17172,7.141065,9.192846,32.427557,10.114185,8.543831,20.127128,21.07636,21.059043,26.366249,-33.042271,14.337212,13.572711,10.114185,10.067505,10.104001,10.056765,10.076678,10.139447,10.039105,19.97189,-1000.0,8.675529,9.116509,9.197019,115.019726,8.809405,6.607434,7.372001,-290.427468,11.656561,9.671535,9.166862,6.607434,10.288052,10.730215,8.516483,10.241154,52.687246,-556.144891,6.623868,-537.835219,-1000.0,10.148404,45.359898,26.202366,9.197019,10.081788,10.294392,9.753669,-372.494747,10.114185,22.65183,-900.896523,6.895857,8.69691,8.673548,8.392567,8.436146,8.473822,9.19601,9.204816,-411.203996,10.282547,9.166862,9.217117,7.960748,-1000.0,11.338811,10.139447,268.118377,10.25908,-290.427468,11.338811,-27.573168,10.076678,30.293472,25.435678,52.687246,-1000.0,25.86686
2019-01-01 11:00:00,-255.112643,-266.024962,-551.508348,9.700831,22.269851,-11.581806,10.814559,-1.433658,3.133483,3.133483,5.559315,8.433552,10.015778,9.700831,25.413693,4.907246,11.723137,8.935903,8.944777,10.086472,10.086472,1.037945,6.994835,-4.967266,6.890143,2.545711,-11.710201,-0.907355,3.956014,11.284669,8.759901,7.40631,49.410244,9.106421,-11.458952,3.74221,19.15696,22.390549,25.160259,3.74221,4.425003,15.497234,-120.702616,-7.617884,8.908057,32.427557,5.244166,2.640641,23.965926,24.517728,24.101355,29.516728,-43.068606,15.261939,18.407493,5.244166,17.97606,5.109055,16.514535,11.706343,5.543412,16.358956,21.604387,-1000.0,4.425003,8.236256,8.944777,119.84626,5.504313,-11.581806,-5.916087,-282.3311,18.516705,13.120743,8.679385,-11.581806,9.030511,10.814559,2.407804,6.748241,57.252579,-551.508348,-11.458952,-533.007413,-1000.0,5.649519,50.114928,26.220474,8.944777,10.086472,9.571869,9.07981,-365.939783,5.244166,22.712855,-899.861281,-9.425664,4.500867,4.292476,2.00045,2.274234,2.510931,8.935903,9.013395,-405.053391,7.794063,8.679385,9.12165,-1.296121,-1000.0,15.874761,5.543412,274.595913,7.501007,-282.3311,15.874761,-21.108952,11.706343,34.563402,29.499599,57.252579,-1000.0,25.877265
2019-01-01 12:00:00,-255.798788,-266.800162,-552.02769,7.473326,22.288819,-11.439861,10.444906,-2.274344,1.928293,1.928293,4.241806,6.982961,7.747441,7.473326,25.413693,5.181432,9.864297,6.807571,6.815294,8.953616,8.953616,0.0,5.118161,-5.499731,5.02889,1.327135,-11.55553,-1.808696,2.712739,10.624098,8.47847,7.359268,48.975108,6.955981,-11.329184,2.508835,19.12119,22.284443,24.99564,2.508835,2.86952,12.517797,-121.307748,-7.863713,6.783335,32.427557,5.622387,1.424227,23.597906,24.200025,23.834105,29.236184,-41.644149,15.261939,17.910593,5.622387,14.439571,5.512628,13.40302,10.076678,5.869582,13.26764,21.503684,-1000.0,2.86952,6.198633,6.815294,119.359526,3.825929,-11.439861,-6.325611,-283.239374,17.226016,10.449849,6.584311,-11.439861,8.529163,10.444906,1.220226,6.864846,56.801995,-552.02769,-11.329184,-533.548178,-1000.0,5.957233,49.672254,26.218135,6.815294,8.953616,8.91669,7.753447,-366.674008,5.622387,22.711112,-899.977239,-9.497435,2.954895,2.774002,0.748001,1.005192,1.227544,6.807571,6.875016,-405.742324,7.657671,6.584311,6.969236,-2.207931,-1000.0,14.9,5.869582,273.921889,7.417517,-283.239374,14.9,-22.204513,10.076678,34.143581,29.10453,56.801995,-1000.0,25.875921
2019-01-01 13:00:00,24.629031,25.568907,24.900604,7.373808,20.675817,-1000.0,10.10089,-1.466098,1.983858,1.983858,4.295371,7.034156,7.678258,7.373808,20.692849,19.689223,10.011328,6.634374,6.642952,8.851634,8.851634,0.400917,4.757998,-12.62187,4.708778,1.184506,38.031128,-1.178453,2.767626,10.389943,8.056117,6.825449,20.713921,6.799208,-391.528286,2.563899,19.976659,20.041885,20.193573,2.563899,1.936488,12.964842,22.975676,-5.540604,6.607456,21.453253,4.893244,1.313608,20.820033,20.425608,19.973465,20.402581,11.892896,17.190873,21.718774,4.893244,15.138427,4.771695,13.943022,10.076678,5.165161,13.793425,19.37911,22.70404,1.936488,5.958045,6.642952,21.453253,3.459132,-1000.0,-4.419368,26.973351,17.376121,10.67974,6.386405,-1000.0,8.187864,10.10089,1.198157,6.259959,21.21307,24.900604,-391.528286,24.991216,22.70404,5.261578,20.707891,20.704799,6.642952,8.851634,8.640377,7.744753,25.809458,4.893244,20.624161,23.194487,-20.233932,2.554294,2.36638,-0.725515,0.071153,0.759906,6.634374,6.709282,25.617892,7.163324,6.386405,6.81393,-6.353928,22.70404,14.880614,5.165161,22.135614,6.898305,26.973351,14.880614,18.969909,10.076678,21.117638,20.975433,21.21307,22.70404,20.699715
2019-01-01 14:00:00,-253.359443,-263.832325,-549.954264,8.572039,22.281583,-1000.0,12.430927,-5.802829,-0.019886,-0.019886,3.550468,7.780786,9.03205,8.572039,25.413693,1.718656,12.39016,7.454785,7.467746,10.57135,10.57135,-2.67327,4.61966,-18.674719,4.518785,-1.134081,28.045577,-5.250853,1.190719,12.885138,9.318695,7.436281,48.745711,7.703843,-397.280112,0.876042,17.552172,21.145162,24.218866,0.876042,0.528483,17.026069,-119.594317,-13.01184,7.414113,32.427557,4.477874,-0.954129,23.621522,23.955575,23.321481,28.790852,-51.826639,13.333005,18.664277,4.477874,20.35582,4.291841,18.506718,12.514172,4.893808,18.280278,20.297614,-1000.0,0.528483,6.43288,7.467746,119.964718,2.584731,-1000.0,-11.028039,-279.48182,23.535234,13.567164,7.080115,-1000.0,9.530191,12.430927,-1.186035,6.568451,57.129474,-549.954264,-397.280112,-531.38922,-1000.0,5.04129,49.429127,26.231807,7.467746,10.57135,10.225813,8.87184,-363.742678,4.477874,22.620628,-899.514287,-28.492367,1.18433,0.893501,-3.331409,-2.398954,-1.592808,7.454785,7.567969,-402.99182,7.954371,7.080115,7.726086,-10.590648,-1000.0,19.7263,4.893808,275.253741,7.548877,-279.48182,19.7263,-17.203383,12.514172,34.403582,29.251579,57.129474,-1000.0,25.883777
2019-01-01 15:00:00,-254.062348,-264.644521,-550.505648,17.062979,22.30031,-1000.0,12.186682,2.773864,7.624863,7.624863,10.348959,13.576593,17.528141,17.062979,25.413693,1.986867,18.157823,15.933218,15.946325,14.066053,14.066053,5.399083,13.066355,-9.576464,12.956197,6.891154,38.42369,3.299037,8.548527,13.654197,9.820626,7.658887,48.318796,16.185064,-391.221848,8.308435,17.517083,21.041247,24.05769,8.308435,8.98229,25.613562,-120.176907,-3.610933,15.892091,32.427557,4.031856,7.009654,23.261792,23.644926,23.060104,28.516181,-50.433044,13.333005,18.179087,4.031856,30.013876,3.809387,27.111604,17.288121,4.510558,26.882503,20.199005,-1000.0,8.98229,14.899874,15.946325,119.483497,10.986376,-1000.0,-1.853942,-280.457327,23.075593,22.114023,15.554354,-1000.0,10.844818,12.186682,6.780952,6.437923,56.687169,-550.505648,-391.221848,-531.963349,-1000.0,4.680298,48.994796,26.229478,15.946325,14.066053,11.914953,13.767962,-364.522203,4.031856,22.619054,-899.637399,-18.986044,9.560077,9.263868,5.129107,5.988552,6.731579,15.933218,16.04767,-403.723258,8.354113,15.554354,16.207557,-1.828404,-1000.0,19.340543,4.510558,274.580586,7.878712,-280.457327,19.340543,-17.698018,17.288121,33.992659,28.865118,56.687169,-1000.0,25.882439
2019-01-01 16:00:00,-0.905338,-1.481997,-30.280993,18.797363,27.202037,4.888938,14.225952,11.127294,13.727017,13.727017,14.890504,16.269056,19.018609,18.797363,27.427006,24.543755,18.531167,18.26001,18.266244,16.007607,16.007607,12.534188,16.896434,9.045817,16.817951,13.553667,4.809224,11.476746,14.121522,15.171111,13.258968,12.150604,27.114182,18.379797,4.965213,14.018977,25.190069,25.336732,25.562257,14.018977,15.123208,22.870421,11.585194,7.336244,18.240449,35.107182,10.244166,13.581664,25.127128,25.00153,24.722026,25.635937,16.351436,22.190873,24.935138,10.244166,25.241932,10.128303,23.585558,17.912402,10.48982,23.47619,24.626602,-76.146495,15.123208,17.768517,18.266244,35.107182,15.835872,4.888938,8.379478,-2.343691,19.429275,21.199808,18.07981,4.888938,13.94329,14.225952,13.421711,11.478877,28.545606,-30.280993,4.965213,-28.388974,-76.146495,10.576924,27.128085,27.512847,18.266244,16.007607,14.547246,16.166835,-11.303615,10.244166,27.033258,-65.905697,6.22759,15.124773,14.977094,13.450227,13.592011,13.71459,18.26001,18.314447,-15.303612,12.527488,18.07981,18.390495,11.366409,-76.146495,17.644462,10.48982,50.824076,12.281757,-2.343691,17.644462,17.196634,17.912402,26.283225,25.730806,28.545606,-76.146495,27.47633
2019-01-01 17:00:00,-255.064359,-266.16306,-551.678276,8.179776,22.209067,-9.115943,9.729507,-0.820991,2.937407,2.937407,4.960116,7.356715,8.433846,8.179776,25.413693,7.389452,10.01639,7.562701,7.569859,8.863198,8.863198,1.212944,5.996822,-3.72035,5.912966,2.434104,-9.220796,-0.393952,3.62325,10.033947,8.014042,6.941244,51.197156,7.700259,-9.015616,3.444976,20.854005,23.909423,26.525911,3.444976,3.919813,12.855651,-120.261886,-5.877175,7.540237,120.987192,5.244166,2.515391,25.258167,25.898235,25.56969,30.965623,-37.980576,17.190873,19.429927,5.244166,14.778688,5.137719,13.676258,10.076678,5.48126,13.55076,23.170706,-1000.0,3.919813,6.998288,7.569859,120.987192,4.796043,-9.115943,-4.485797,-282.747709,15.968128,10.938653,7.355765,-9.115943,8.172225,9.729507,2.32712,6.435851,58.538158,-551.678276,-9.015616,-533.18435,-1000.0,5.565329,51.942572,26.21521,7.569859,8.863198,8.581737,7.945719,-366.180019,5.244166,22.809432,-899.899222,-7.35515,3.987307,3.819351,1.960224,2.187237,2.383499,7.562701,7.625214,-405.278808,7.241337,7.355765,7.712544,-0.727374,-1000.0,13.828193,5.48126,275.689283,7.009775,-282.747709,13.828193,-22.806691,10.076678,35.80507,30.765432,58.538158,-1000.0,25.87424
2019-01-01 18:00:00,-1.407334,-2.096207,-28.263411,10.139091,25.398023,1.540772,9.950449,5.59326,7.392025,7.392025,8.321244,9.422225,10.26819,10.139091,25.598551,21.892202,10.764775,9.82554,9.829178,9.928337,9.928337,6.566699,9.02988,4.193109,8.986371,7.17996,1.489405,5.806554,7.707096,10.217252,9.165635,8.591809,25.315517,9.895437,1.589923,7.625199,23.351271,23.682367,23.969968,7.625199,7.980347,12.515224,10.277925,3.12497,9.814126,32.427557,7.658825,7.21421,23.524145,23.592826,23.57134,24.071375,17.226256,22.839397,23.000242,7.658825,13.607255,7.600918,12.932284,10.684747,7.785759,12.868502,23.574855,-69.74163,7.980347,9.538749,9.829178,32.427557,8.417278,1.540772,3.804203,-3.125581,13.082637,11.540941,9.720392,1.540772,9.336118,9.950449,7.119203,8.296822,26.490345,-28.263411,1.589923,-26.552374,-69.74163,7.830767,25.328573,25.674555,9.829178,9.928337,9.584978,9.620105,-11.101322,7.658825,25.251226,-60.48042,2.403382,8.005211,7.919634,6.990146,7.096281,7.18804,9.82554,9.857305,-14.718698,8.763345,9.720392,9.901679,5.66681,-69.74163,12.008252,7.785759,46.621909,8.638415,-3.125581,12.008252,12.284339,10.684747,24.463382,24.014586,26.490345,-69.74163,25.642222
2019-01-01 19:00:00,7.34122,6.788475,-16.653723,19.6634,31.096427,10.886926,15.512436,15.115821,16.803122,16.803122,17.473504,18.267802,20.959295,19.6634,31.276669,27.785028,19.908675,15.58274,15.321845,17.59727,17.59727,16.028939,19.229318,13.73697,19.183482,16.753483,10.832609,15.362073,17.03043,16.411176,14.973804,14.114044,31.025452,10.569482,10.938899,16.971345,29.191551,29.510724,29.787363,16.971345,17.961614,23.663053,17.678339,12.549694,16.401416,37.427557,12.595021,16.7615,29.433888,29.480703,29.44688,29.897711,23.249934,28.71517,29.004916,12.595021,25.603164,12.503601,24.1802,19.257712,12.785759,24.101111,29.41116,-53.888951,17.961614,17.394394,15.321845,37.427557,18.469846,10.886926,13.25585,5.962514,19.222519,22.45496,16.739412,10.886926,15.641401,15.512436,16.646994,13.553712,32.103672,-16.653723,10.938899,-15.117715,-53.888951,12.853391,31.036683,31.345372,15.321845,17.59727,16.15738,18.005638,-1.24722,12.595021,30.961715,-45.57511,11.799071,17.95312,17.845809,16.765578,16.852903,16.9284,15.58274,13.304466,-4.494558,14.423944,16.739412,20.99749,15.332681,-53.888951,17.949908,12.785759,50.161694,14.231626,5.962514,17.949908,18.783002,19.257712,30.28688,29.879294,32.103672,-53.888951,31.316145
2019-01-01 20:00:00,1.585297,2.141654,9.988539,10.453882,29.55142,5.61472,10.556881,7.911008,8.938553,8.938553,9.478171,10.117534,10.525931,10.453882,29.543316,25.899253,10.868691,10.278894,10.280924,10.455332,10.455332,8.467086,9.834846,7.114008,9.810756,8.810883,5.585645,8.030833,9.121522,10.681858,10.100354,9.786235,29.690081,10.317902,5.642541,9.073962,27.748618,28.168281,28.526386,9.073962,9.247868,11.779927,-2.631844,6.511963,10.272524,29.808339,9.280626,8.831503,28.763143,28.650343,28.487254,28.803722,17.916523,27.281404,36.563277,9.280626,12.36486,9.249123,12.012663,10.847641,9.350087,11.97707,28.075401,22.011364,9.247868,10.118839,10.280924,29.808339,9.493485,5.61472,6.896957,2.973011,12.312981,11.236237,10.220212,5.61472,10.176271,10.556881,8.778341,9.629755,31.216508,9.988539,5.642541,9.49258,22.011364,9.374717,29.668138,29.556725,10.280924,10.455332,10.306456,10.249606,5.013958,9.280626,29.439803,19.326921,6.102979,9.263757,9.216048,8.694074,8.755273,8.808182,10.278894,10.296621,6.062486,9.877902,10.220212,10.321386,7.946512,22.011364,11.710614,9.350087,26.863472,9.809731,2.973011,11.710614,8.059272,10.847641,31.012508,29.937692,31.216508,22.011364,29.551021
2019-01-01 21:00:00,6.126856,6.490572,13.039815,9.99391,29.816942,8.076259,9.971752,8.981549,9.384168,9.384168,9.592993,9.840419,10.022645,9.99391,29.806253,27.859035,10.139421,9.924121,9.924931,9.958337,9.958337,9.199435,9.747025,8.668423,9.737359,9.33608,8.064787,9.029099,9.454975,10.028859,9.795306,9.668169,29.912913,9.939678,8.087236,9.436569,28.774044,28.981681,29.160385,9.436569,9.513304,10.522779,2.812253,8.430115,9.92158,29.808339,9.461943,9.343846,29.081576,29.076845,29.030455,29.270551,13.358752,28.499808,35.213291,9.461943,10.763506,9.449132,10.615605,10.123857,9.490064,10.601409,28.925434,23.193951,9.513304,9.860288,9.924931,29.808339,9.610724,8.076259,8.58186,7.034067,10.669674,10.30593,9.900717,8.076259,9.831421,9.971752,9.322687,9.603287,31.003365,13.039815,8.087236,12.620942,23.193951,9.500036,29.897726,29.813355,9.924931,9.958337,9.885983,9.886523,8.838425,9.461943,29.745223,20.926747,8.268908,9.51903,9.499987,9.292796,9.316606,9.337192,9.924121,9.931191,9.723982,9.705962,9.900717,9.941068,8.997392,23.193951,10.430277,9.490064,27.259483,9.678303,7.034067,10.430277,8.433235,10.123857,30.847439,30.003655,31.003365,23.193951,29.810334
2019-01-01 22:00:00,9.254206,9.567803,14.33873,8.579293,26.488943,11.357797,9.357341,12.408289,12.526362,12.526362,12.219163,11.855179,9.282587,8.579293,26.48121,25.090598,11.960065,5.820827,5.505921,10.842543,10.842543,12.472187,14.579236,12.215817,14.158144,12.785554,11.343023,12.506767,12.4222,9.869521,9.339999,8.997686,26.558327,-0.23027,11.371934,12.449275,25.740036,25.887409,26.014332,12.449275,13.853611,13.193902,6.740463,11.787457,6.808984,26.482528,8.355419,12.743693,25.947285,25.946816,25.915832,26.090959,12.434357,25.542947,30.413957,8.355419,14.075791,8.317579,13.453599,11.288414,8.431532,13.413883,25.846902,21.677941,13.853611,9.537399,5.505921,26.482528,13.820827,11.357797,11.9583,10.036407,10.53049,12.587229,7.737699,11.357797,9.733292,9.357341,12.691012,8.737981,27.350167,14.33873,11.371934,14.035977,21.677941,8.45852,26.547347,26.486342,5.505921,10.842543,9.982996,11.459259,11.302048,8.355419,26.437099,20.03925,11.605903,13.576583,13.52586,13.169009,13.127827,13.092223,5.820827,3.070907,11.942111,9.137432,7.737699,8.481807,12.718034,21.677941,10.128083,8.431532,24.631913,9.059272,10.036407,10.128083,9.451743,11.288414,27.234661,26.619513,27.350167,21.677941,26.484159
2019-01-01 23:00:00,5.977192,6.405669,14.558609,10.077348,35.580566,8.062617,8.995795,8.935141,9.281266,9.281266,9.416424,9.576566,10.110617,10.077348,35.565956,33.513667,9.913138,9.996544,9.997481,9.432523,9.432523,9.122454,9.791497,8.65165,9.779332,9.272834,8.051402,8.986198,9.327094,9.18319,8.885456,8.707193,35.693319,10.014556,8.073349,9.315182,34.43899,34.648968,34.830564,9.315182,9.527209,10.689915,1.900485,8.405797,9.993602,35.495153,8.391983,9.274196,34.63805,34.662673,34.635508,34.926391,12.434357,34.136863,42.144476,8.391983,11.09292,8.373018,10.79749,9.775409,8.431532,10.781038,34.586161,27.228024,9.527209,9.922636,9.997481,35.495153,9.631023,8.062617,8.551464,7.045938,9.762976,10.438613,9.969446,8.062617,9.024743,8.995795,9.250409,8.590764,36.988847,14.558609,8.073349,14.035977,27.228024,8.445555,35.675476,35.573419,9.997481,9.432523,9.132028,9.520248,9.316493,8.391983,35.498541,24.399211,8.250958,9.523636,9.501335,9.277862,9.295462,9.310678,9.996544,10.00473,10.421411,8.771559,9.969446,10.016165,8.981588,27.228024,9.499822,8.431532,32.292891,8.731673,7.045938,9.499822,7.525094,9.775409,36.799169,35.766519,36.988847,27.228024,35.570244
2019-01-02 00:00:00,11.344792,11.477126,15.303252,11.182503,25.422559,11.357797,9.641376,11.052324,10.797674,10.797674,10.539876,10.234424,11.188605,11.182503,25.413693,24.995075,10.270662,11.167681,11.167853,9.4644,9.4644,10.914515,11.13007,11.209845,11.125257,10.921343,11.361219,11.051094,10.710262,8.276355,8.482502,8.569623,25.46565,11.170985,11.354524,10.732983,25.116959,25.144618,25.170106,10.732983,11.098345,11.295469,9.571761,11.244437,11.167142,25.26947,8.391383,10.90137,24.943159,24.998953,25.030665,25.154908,11.892896,25.032851,28.274045,8.391383,11.660153,8.376954,11.31546,10.076678,8.431532,11.312403,25.125756,21.330588,11.098345,11.154124,11.167853,25.26947,11.093584,11.357797,11.191571,11.67487,11.626799,11.248768,11.162711,11.357797,8.756652,9.641376,10.898894,8.593179,25.981509,15.303252,11.354524,15.054615,21.330588,8.445768,25.458831,25.415137,11.167853,9.4644,8.834901,9.93336,12.809372,8.391383,25.394787,19.984811,11.300342,11.07065,11.065888,11.068413,11.045221,11.025171,11.167681,11.169183,13.335025,8.561363,11.162711,11.17128,11.135327,21.330588,10.945771,8.431532,23.718306,8.555988,11.67487,10.945771,11.041879,10.076678,25.900462,25.443033,25.981509,21.330588,25.414523
2019-01-02 01:00:00,11.344792,11.477126,15.303252,11.182503,25.422559,11.357797,9.641376,11.052324,10.797674,10.797674,10.539876,10.234424,11.188605,11.182503,25.413693,24.995075,10.270662,11.167681,11.167853,9.4644,9.4644,10.914515,11.13007,11.209845,11.125257,10.921343,11.361219,11.051094,10.710262,8.276355,8.482502,8.569623,25.46565,11.170985,11.354524,10.732983,25.116959,25.144618,25.170106,10.732983,11.098345,11.295469,9.571761,11.244437,11.167142,25.26947,8.391383,10.90137,24.943159,24.998953,25.030665,25.154908,11.892896,25.032851,28.274045,8.391383,11.660153,8.376954,11.31546,10.076678,8.431532,11.312403,25.125756,21.330588,11.098345,11.154124,11.167853,25.26947,11.093584,11.357797,11.191571,11.67487,11.626799,11.248768,11.162711,11.357797,8.756652,9.641376,10.898894,8.593179,25.981509,15.303252,11.354524,15.054615,21.330588,8.445768,25.458831,25.415137,11.167853,9.4644,8.834901,9.93336,12.809372,8.391383,25.394787,19.984811,11.300342,11.07065,11.065888,11.068413,11.045221,11.025171,11.167681,11.169183,13.335025,8.561363,11.162711,11.17128,11.135327,21.330588,10.945771,8.431532,23.718306,8.555988,11.67487,10.945771,11.041879,10.076678,25.900462,25.443033,25.981509,21.330588,25.414523
2019-01-02 02:00:00,8.875179,9.175705,13.755457,13.896618,25.421137,10.887283,8.81895,11.933412,12.198904,12.198904,12.125196,12.037863,13.956389,13.896618,25.413693,24.084604,12.61398,13.751447,13.753131,10.946162,10.946162,12.077089,13.383065,11.658783,13.358317,12.32401,10.87327,12.013272,12.173912,9.515644,8.899636,8.487168,25.487636,13.783808,10.900691,12.180408,24.704687,24.845398,24.966598,12.180408,12.927014,14.997822,6.463191,11.306349,13.746162,25.4138,7.693958,12.303805,24.900771,24.900795,24.871528,25.039511,11.892896,24.516108,29.186459,7.693958,16.090806,7.64762,15.191378,12.011167,7.785759,15.161777,24.806627,20.801179,12.927014,13.618666,13.753131,25.4138,13.086862,10.887283,11.478906,9.624777,10.075858,14.54566,13.702764,10.887283,9.439237,8.81895,12.263184,8.155369,26.246775,13.755457,10.900691,13.464811,20.801179,7.81831,25.477112,25.418598,13.753131,10.946162,9.762931,11.61103,10.840209,7.693958,25.371484,19.228018,11.1226,12.890309,12.849489,12.496746,12.498771,12.500523,13.751447,13.766154,11.454677,8.663986,13.702764,13.786699,12.100288,20.801179,9.644721,7.785759,23.636862,8.568988,9.624777,9.644721,9.047594,12.011167,26.135972,25.545754,26.246775,20.801179,25.416511
2019-01-02 03:00:00,2.160036,2.669755,9.221747,11.473784,25.419519,6.159132,9.240167,8.506763,9.4648,9.4648,9.870639,10.351496,11.559743,11.473784,25.413693,22.127549,11.226207,11.26501,11.267432,10.128345,10.128345,9.025224,10.735231,7.732318,10.704316,9.417921,6.129056,8.6408,9.602408,9.659931,8.905184,8.461101,25.539682,11.31155,6.187909,9.566639,23.811064,24.193092,24.518752,9.566639,10.049032,13.056356,-1.453277,7.081139,11.25741,25.686121,7.687289,9.425492,24.776776,24.66301,24.507105,24.77707,16.363155,23.395089,31.378184,7.687289,14.031593,7.640483,13.334245,10.933933,7.785759,13.291746,24.110773,19.206912,10.049032,11.074054,11.267432,25.686121,10.322026,6.159132,7.473447,3.431423,11.244055,12.407187,11.194998,6.159132,9.213293,9.240167,9.363656,8.182223,26.856011,9.221747,6.187909,8.809845,19.206912,7.820675,25.520667,25.425828,11.267432,10.128345,9.467056,10.264248,5.090271,7.687289,25.321487,16.977435,6.664186,10.045219,9.987733,9.401626,9.452393,9.496283,11.26501,11.28616,5.961092,8.616459,11.194998,11.315707,8.611841,19.206912,10.556693,7.785759,23.251224,8.517581,3.431423,10.556693,7.630044,10.933933,26.681469,25.771348,26.856011,19.206912,25.420666
2019-01-02 04:00:00,3.192497,3.722756,10.000075,14.019938,25.418742,7.612702,8.746359,10.251289,11.218804,11.218804,11.502646,11.838955,14.13108,14.019938,25.413693,22.142174,12.948195,13.75,13.753131,10.916533,10.916533,10.774879,13.065009,9.428561,13.022837,11.264932,7.578486,10.415564,11.315046,9.563098,8.525507,7.881148,25.536076,13.810174,7.645442,11.29003,23.825182,24.207096,24.532511,11.29003,12.192054,16.066675,-0.354766,8.654536,13.740173,25.702571,6.707938,11.257482,24.809274,24.690632,24.531479,24.793331,16.370505,23.413467,31.182233,6.707938,17.608423,6.638085,16.426199,12.299837,6.851048,16.371216,24.12579,19.516866,12.192054,13.503099,13.753131,25.702571,12.524737,7.612702,9.093936,4.515114,11.244943,15.226802,13.659476,7.612702,9.144101,8.746359,11.179139,7.427241,26.819164,10.000075,7.645442,9.607494,19.516866,6.901792,25.517508,25.425817,13.753131,10.916533,9.571869,11.478307,6.062394,6.707938,25.322319,17.391968,8.187295,12.164074,12.089173,11.368449,11.411567,11.448844,13.75,13.777346,6.892367,8.128581,13.659476,13.815548,10.450647,19.516866,10.387893,6.851048,23.385046,7.982972,4.515114,10.387893,7.943346,12.299837,26.648962,25.769902,26.819164,19.516866,25.42066
